Log file open, 08/04/23 21:14:54
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module AndroidFileServer (295)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module NetworkReplayStreaming (293)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module PacketHandler (291)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module TimeManagement (289)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module AnimationDataController (287)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module ClothingSystemEditor (285)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module ClothingSystemRuntimeNv (283)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module MediaAssets (281)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module Overlay (279)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module OverlayEditor (278)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module VREditor (275)
[2023.08.04-19.54.05:378][377]LogModuleManager: Shutting down and abandoning module StringTableEditor (273)
[2023.08.04-19.54.05:379][377]LogModuleManager: Shutting down and abandoning module GameplayTasksEditor (271)
[2023.08.04-19.54.05:379][377]LogModuleManager: Shutting down and abandoning module BehaviorTreeEditor (269)
[2023.08.04-19.54.05:385][377]LogModuleManager: Shutting down and abandoning module FunctionalTesting (267)
[2023.08.04-19.54.05:385][377]LogModuleManager: Shutting down and abandoning module CollisionAnalyzer (265)
[2023.08.04-19.54.05:387][377]LogModuleManager: Shutting down and abandoning module WorkspaceMenuStructure (264)
[2023.08.04-19.54.05:387][377]LogModuleManager: Shutting down and abandoning module UMG (261)
[2023.08.04-19.54.05:387][377]LogModuleManager: Shutting down and abandoning module UMGEditor (260)
[2023.08.04-19.54.05:388][377]LogModuleManager: Shutting down and abandoning module EditorStyle (255)
[2023.08.04-19.54.05:388][377]LogModuleManager: Shutting down and abandoning module SlateReflector (253)
[2023.08.04-19.54.05:397][377]LogModuleManager: Shutting down and abandoning module Slate (251)
[2023.08.04-19.54.05:397][377]LogModuleManager: Shutting down and abandoning module SlateCore (249)
[2023.08.04-19.54.05:401][377]LogModuleManager: Shutting down and abandoning module SubobjectDataInterface (247)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module LandscapeEditorUtilities (245)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module UnrealEd (243)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module MRMesh (241)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module Messaging (239)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module SourceCodeAccess (237)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module HeadMountedDisplay (235)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module Networking (233)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module Core (231)
[2023.08.04-19.54.05:402][377]LogModuleManager: Shutting down and abandoning module MaterialEditor (229)
[2023.08.04-19.54.05:405][377]LogModuleManager: Shutting down and abandoning module MovieSceneTools (227)
[2023.08.04-19.54.05:407][377]LogModuleManager: Shutting down and abandoning module CurveEditor (226)
[2023.08.04-19.54.05:408][377]LogModuleManager: Shutting down and abandoning module Sequencer (224)
[2023.08.04-19.54.05:412][377]LogModuleManager: Shutting down and abandoning module KismetCompiler (221)
[2023.08.04-19.54.05:412][377]LogModuleManager: Shutting down and abandoning module MeshBuilder (219)
[2023.08.04-19.54.05:412][377]LogModuleManager: Shutting down and abandoning module NaniteBuilder (217)
[2023.08.04-19.54.05:412][377]LogModuleManager: Shutting down and abandoning module MeshUtilities (215)
[2023.08.04-19.54.05:412][377]LogModuleManager: Shutting down and abandoning module MeshMergeUtilities (214)
[2023.08.04-19.54.05:413][377]LogModuleManager: Shutting down and abandoning module MeshReductionInterface (213)
[2023.08.04-19.54.05:413][377]LogModuleManager: Shutting down and abandoning module MeshBoneReduction (212)
[2023.08.04-19.54.05:413][377]LogModuleManager: Shutting down and abandoning module SkeletalMeshReduction (210)
[2023.08.04-19.54.05:414][377]LogModuleManager: Shutting down and abandoning module ProxyLODMeshReduction (208)
[2023.08.04-19.54.05:416][377]LogModuleManager: Shutting down and abandoning module QuadricMeshReduction (206)
[2023.08.04-19.54.05:417][377]LogModuleManager: Shutting down and abandoning module MaterialBaking (202)
[2023.08.04-19.54.05:417][377]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (199)
[2023.08.04-19.54.05:430][377]LogModuleManager: Shutting down and abandoning module NullInstallBundleManager (195)
[2023.08.04-19.54.05:431][377]LogModuleManager: Shutting down and abandoning module DerivedDataCache (193)
[2023.08.04-19.54.05:491][377]LogModuleManager: Shutting down and abandoning module TargetPlatform (191)
[2023.08.04-19.54.05:491][377]LogModuleManager: Shutting down and abandoning module ShaderFormatVectorVM (190)
[2023.08.04-19.54.05:492][377]LogModuleManager: Shutting down and abandoning module MetalShaderFormat (188)
[2023.08.04-19.54.05:492][377]LogModuleManager: Shutting down and abandoning module VulkanShaderFormat (186)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module ShaderFormatOpenGL (184)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module ShaderFormatD3D (182)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module AudioFormatOpus (180)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module AudioFormatOgg (178)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module AudioFormatBink (176)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module AudioFormatADPCM (174)
[2023.08.04-19.54.05:495][377]LogModuleManager: Shutting down and abandoning module WindowsTargetPlatform (167)
[2023.08.04-19.54.05:496][377]LogModuleManager: Shutting down and abandoning module TVOSTargetPlatform (165)
[2023.08.04-19.54.05:496][377]LogModuleManager: Shutting down and abandoning module LinuxArm64TargetPlatform (163)
[2023.08.04-19.54.05:496][377]LogModuleManager: Shutting down and abandoning module LinuxTargetPlatform (161)
[2023.08.04-19.54.05:496][377]LogModuleManager: Shutting down and abandoning module IOSTargetPlatform (159)
[2023.08.04-19.54.05:496][377]LogModuleManager: Shutting down and abandoning module HoloLensTargetPlatform (157)
[2023.08.04-19.54.05:497][377]LogModuleManager: Shutting down and abandoning module AndroidTargetPlatform (155)
[2023.08.04-19.54.05:497][377]LogModuleManager: Shutting down and abandoning module TextureFormat (153)
[2023.08.04-19.54.05:498][377]LogModuleManager: Shutting down and abandoning module ImageWrapper (152)
[2023.08.04-19.54.05:498][377]LogModuleManager: Shutting down and abandoning module TextureFormatOodle (150)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module TextureFormatUncompressed (148)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module TextureFormatIntelISPCTexComp (146)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module TextureFormatETC2 (144)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module TextureFormatDXT (142)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module TextureFormatASTC (140)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module TurnkeySupport (137)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module InputCore (134)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module Settings (132)
[2023.08.04-19.54.05:500][377]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (130)
[2023.08.04-19.54.05:507][377]LogModuleManager: Shutting down and abandoning module ChaosSolverEngine (128)
[2023.08.04-19.54.05:507][377]LogModuleManager: Shutting down and abandoning module FieldSystemEngine (127)
[2023.08.04-19.54.05:507][377]LogModuleManager: Shutting down and abandoning module Chaos (124)
[2023.08.04-19.54.05:507][377]LogModuleManager: Shutting down and abandoning module GeometryCore (123)
[2023.08.04-19.54.05:508][377]LogModuleManager: Shutting down and abandoning module WindowsPlatformFeatures (120)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module GameplayMediaEncoder (119)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module AVEncoder (118)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module D3D12RHI (114)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module LauncherChunkInstaller (112)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module WindowsDeviceProfileSelector (110)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module ExampleDeviceProfileSelector (108)
[2023.08.04-19.54.05:509][377]LogModuleManager: Shutting down and abandoning module ChunkDownloader (106)
[2023.08.04-19.54.05:510][377]LogModuleManager: Shutting down and abandoning module VariantManagerContent (104)
[2023.08.04-19.54.05:510][377]LogModuleManager: Shutting down and abandoning module GLTFExporter (102)
[2023.08.04-19.54.05:511][377]LogModuleManager: Shutting down and abandoning module DatasmithContent (100)
[2023.08.04-19.54.05:512][377]LogModuleManager: Shutting down and abandoning module WmfMedia (98)
[2023.08.04-19.54.05:522][377]LogModuleManager: Shutting down and abandoning module Media (97)
[2023.08.04-19.54.05:533][377]LogModuleManager: Shutting down and abandoning module ExrReaderGpu (94)
[2023.08.04-19.54.05:533][377]LogModuleManager: Shutting down and abandoning module ChaosCloth (92)
[2023.08.04-19.54.05:535][377]LogModuleManager: Shutting down and abandoning module OnlineBlueprintSupport (90)
[2023.08.04-19.54.05:535][377]LogModuleManager: Shutting down and abandoning module OnlineSubsystemUtils (88)
[2023.08.04-19.54.05:535][377]LogModuleManager: Shutting down and abandoning module OnlineSubsystem (86)
[2023.08.04-19.54.05:543][377]LogModuleManager: Shutting down and abandoning module XMPP (81)
[2023.08.04-19.54.05:545][377]LogModuleManager: Shutting down and abandoning module WebSockets (80)
[2023.08.04-19.54.05:583][377]LogModuleManager: Shutting down and abandoning module HTTP (77)
[2023.08.04-19.54.05:583][377]LogHttp: Warning: [FHttpManager::Flush] FlushReason was Shutdown. Unbinding delegates for 1 outstanding Http Requests:
[2023.08.04-19.54.05:584][377]LogHttp: Warning: 	verb=[POST] url=[https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B0AFCE5F2-4B8A-5DDC-0D94-FD809D00A921%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=9340661d4aefd05c0644eea08d0d56d7%7Ccd7e7425105f43e6a07e180df020a4a6%7C1cf0949b-8e50-462a-a468-08512da6a590&AppEnvironment=datacollector-binary&UploadType=eteventstream] refs=[1] status=Processing
[2023.08.04-19.54.05:599][377]LogModuleManager: Shutting down and abandoning module SSL (76)
[2023.08.04-19.54.05:607][377]LogModuleManager: Shutting down and abandoning module OnlineServicesCommonEngineUtils (72)
[2023.08.04-19.54.05:608][377]LogModuleManager: Shutting down and abandoning module OnlineServicesCommon (70)
[2023.08.04-19.54.05:608][377]LogModuleManager: Shutting down and abandoning module OnlineServicesInterface (68)
[2023.08.04-19.54.05:610][377]LogModuleManager: Shutting down and abandoning module NiagaraVertexFactories (66)
[2023.08.04-19.54.05:610][377]LogModuleManager: Shutting down and abandoning module NiagaraShader (64)
[2023.08.04-19.54.05:610][377]LogModuleManager: Shutting down and abandoning module PixWinPlugin (62)
[2023.08.04-19.54.05:611][377]LogModuleManager: Shutting down and abandoning module AISupportModule (60)
[2023.08.04-19.54.05:611][377]LogModuleManager: Shutting down and abandoning module DesktopPlatform (58)
[2023.08.04-19.54.05:611][377]LogModuleManager: Shutting down and abandoning module PythonScriptPluginPreload (56)
[2023.08.04-19.54.05:612][377]LogModuleManager: Shutting down and abandoning module PlatformCryptoOpenSSL (54)
[2023.08.04-19.54.05:613][377]LogModuleManager: Shutting down and abandoning module PlatformCryptoTypes (52)
[2023.08.04-19.54.05:613][377]LogModuleManager: Shutting down and abandoning module PlatformCrypto (50)
[2023.08.04-19.54.05:613][377]LogModuleManager: Shutting down and abandoning module PerforceSourceControl (48)
[2023.08.04-19.54.05:616][377]LogModuleManager: Shutting down and abandoning module SourceControl (47)
[2023.08.04-19.54.05:618][377]LogModuleManager: Shutting down and abandoning module XGEController (44)
[2023.08.04-19.54.05:618][377]LogModuleManager: Shutting down and abandoning module FastBuildController (42)
[2023.08.04-19.54.05:621][377]LogModuleManager: Shutting down and abandoning module AnimationModifiers (40)
[2023.08.04-19.54.05:623][377]LogModuleManager: Shutting down and abandoning module AudioEditor (38)
[2023.08.04-19.54.05:627][377]LogModuleManager: Shutting down and abandoning module PropertyEditor (37)
[2023.08.04-19.54.05:628][377]LogModuleManager: Shutting down and abandoning module Virtualization (34)
[2023.08.04-19.54.05:628][377]LogModuleManager: Shutting down and abandoning module MessageLog (33)
[2023.08.04-19.54.05:628][377]LogModuleManager: Shutting down and abandoning module TextureCompressor (30)
[2023.08.04-19.54.05:628][377]LogModuleManager: Shutting down and abandoning module RenderCore (28)
[2023.08.04-19.54.05:628][377]LogModuleManager: Shutting down and abandoning module Landscape (26)
[2023.08.04-19.54.05:628][377]LogModuleManager: Shutting down and abandoning module SlateRHIRenderer (24)
[2023.08.04-19.54.05:637][377]LogModuleManager: Shutting down and abandoning module AnimGraphRuntime (22)
[2023.08.04-19.54.05:637][377]LogModuleManager: Shutting down and abandoning module Renderer (20)
[2023.08.04-19.54.05:637][377]LogModuleManager: Shutting down and abandoning module Engine (18)
[2023.08.04-19.54.05:638][377]LogModuleManager: Shutting down and abandoning module CoreUObject (16)
